23.8212,13.3685,13.2409
12.1888,8.4759,6.8617
10.7846,4.8352,4.7478
6.4887,4.6151,3.5583
9.2847,3.7341,2.8509
6.2729,3.2156,2.3808
7.2898,5.3858,4.1622
5.7387,3.8506,2.9470
5.8938,4.4816,3.4695
5.3897,3.7239,3.1430
4.9521,3.4353,2.8694
4.6062,3.1642,2.6358
4.7961,3.4109,2.7449
4.6785,3.6966,3.0161
4.7607,3.6292,3.4638
4.8149,3.5726,3.4281
4.7169,3.3407,3.3466
4.7414,3.3085,3.3088
4.8581,3.1514,3.6143
4.6535,3.2362,3.2569
